Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
2018-05-31,2018,Waterbury,70430.0,135000.0,Three Family,Triplex,6,4,1838.0,1.422308,East
2018-05-31,2018,West Hartford,590940.0,626000.0,Single Family,Detached House,3,3,1040.0,1.422308,West
2018-06-01,2018,Stamford,,410000.0,Single Family,Detached House,3,3,1031.0,1.422308,South
2018-06-01,2018,Waterbury,84700.0,129000.0,Single Family,Detached House,3,2,,1.422308,West
2018-06-01,2018,Norwalk,161620.0,310000.0,Two Family,Duplex,4,4,1356.0,1.422308,East
2018-06-02,2018,West Hartford,299250.0,182500.0,Single Family,Detached House,3,2,1085.0,1.422308,North
2018-06-02,2018,West Hartford,698740.0,975000.0,Single Family,Detached House,3,1,,1.422308,North
2018-06-02,2018,Norwalk,310290.0,525000.0,Single Family,Detached House,3,3,,1.422308,North
2018-06-02,2018,Waterbury,95930.0,64600.0,Single Family,Detached House,3,1,926.0,1.422308,South
2018-06-03,2018,Waterbury,77640.0,59000.0,Single Family,Detached House,3,1,1011.0,1.422308,East
2018-06-03,2018,Norwalk,271080.0,412500.0,Single Family,Detached House,3,2,1053.0,1.422308,West
2018-06-06,2018,Waterbury,118150.0,155000.0,Single Family,Detached House,3,2,910.0,1.422308,West
2018-06-07,2018,West Hartford,589680.0,855000.0,Single Family,Detached House,3,2,,1.422308,East
2018-06-07,2018,West Hartford,,290000.0,Single Family,Detached House,3,2,994.0,1.422308,North
2018-06-07,2018,,55320.0,143000.0,?,Triplex,6,5,1804.0,1.422308,North
2018-06-08,2018,Norwalk,196510.0,340500.0,Single Family,Detached House,3,3,1054.0,1.422308,North
2018-06-09,2018,Waterbury,93310.0,159500.0,Single Family,Detached House,3,1,1009.0,1.422308,West
2018-06-09,2018,West Hartford,258790.0,385000.0,Single Family,Detached House,3,1,961.0,1.422308,East
2018-06-10,2018,,454830.0,720000.0,Single Family,Detached House,3,3,1023.0,1.422308,North
2018-06-13,2018,Stamford,273130.0,465000.0,Single Family,Detached House,3,2,1001.0,1.422308,North
2018-06-14,2018,Waterbury,31970.0,30000.0,Two Family,Duplex,4,4,1425.0,1.422308,West
2018-06-14,2018,West Hartford,362250.0,160000.0,Single Family,Detached House,3,3,988.0,1.422308,East
2018-06-15,2018,Stamford,800700.0,1500000.0,?,Detached House,3,2,1006.0,1.422308,West
2018-06-16,2018,Stamford,193420.0,385000.0,Two Family,Duplex,4,3,1413.0,1.422308,East
2018-06-16,2018,Norwalk,515560.0,660000.0,?,Detached House,3,1,1006.0,1.422308,West
2018-06-16,2018,,456190.0,560000.0,Single Family,Detached House,3,1,1057.0,1.422308,North
2018-06-16,2018,West Hartford,732410.0,910500.0,?,Detached House,3,2,988.0,1.422308,South
2018-06-16,2018,West Hartford,,605000.0,Single Family,Detached House,3,2,,1.422308,East
2018-06-17,2018,Stamford,277970.0,420000.0,Single Family,Detached House,3,3,1096.0,1.422308,West
2018-06-17,2018,,,800000.0,Single Family,Detached House,3,3,,1.422308,West
2018-06-17,2018,,1341710.0,1900000.0,Single Family,Detached House,3,1,959.0,1.422308,South
2018-06-17,2018,Stamford,383350.0,545000.0,Single Family,Detached House,3,3,1081.0,1.422308,East
2018-06-20,2018,West Hartford,161700.0,273000.0,Single Family,Detached House,3,3,,1.422308,East
2018-06-20,2018,Norwalk,189910.0,222075.0,Single Family,Detached House,3,2,907.0,1.422308,South
2018-06-20,2018,Waterbury,82860.0,108000.0,Single Family,Detached House,3,1,971.0,1.422308,West
2018-06-21,2018,Waterbury,64310.0,138500.0,Three Family,Triplex,6,5,1925.0,1.422308,South
2018-06-23,2018,Stamford,268390.0,529000.0,Single Family,Detached House,3,2,934.0,1.422308,West
2018-06-24,2018,West Hartford,341040.0,500000.0,?,Detached House,3,2,1055.0,1.422308,South
2018-06-27,2018,Waterbury,61510.0,70000.0,?,Detached House,3,3,925.0,1.422308,East
2018-06-27,2018,Norwalk,426588.0,722500.0,Single Family,Detached House,3,1,999.0,1.422308,East
2018-06-27,2018,Stamford,219740.0,330500.0,Two Family,Duplex,4,2,1436.0,1.422308,West
2018-06-27,2018,West Hartford,,814900.0,Single Family,Detached House,3,2,940.0,1.422308,West
2018-06-28,2018,West Hartford,388640.0,765000.0,Single Family,Detached House,3,1,907.0,1.422308,East
2018-06-28,2018,Waterbury,124850.0,129500.0,Two Family,Duplex,4,3,1410.0,1.422308,West
2018-06-28,2018,Norwalk,,550000.0,Two Family,Duplex,4,2,,1.422308,North
2018-06-28,2018,West Hartford,265020.0,595000.0,?,Detached House,3,3,911.0,1.422308,North
2018-06-29,2018,Norwalk,323030.0,392000.0,Single Family,Detached House,3,3,1004.0,1.422308,West
2018-06-29,2018,,10990.0,6000.0,?,Detached House,3,3,,1.422308,South
2018-06-30,2018,,474380.0,575000.0,Single Family,Detached House,3,2,1050.0,1.422308,East
2018-06-30,2018,Waterbury,84480.0,110000.0,Single Family,Detached House,3,2,,1.422308,East
2018-06-30,2018,Waterbury,66280.0,82500.0,Single Family,Detached House,3,3,,1.422308,North
2018-06-30,2018,West Hartford,,649000.0,?,Detached House,3,1,1059.0,1.422308,East
2018-06-30,2018,Stamford,318430.0,475000.0,?,Detached House,3,1,1025.0,1.422308,South
2018-07-01,2018,Norwalk,213860.0,354000.0,Single Family,Detached House,3,2,1055.0,1.422308,North
2018-07-01,2018,Norwalk,248890.0,422500.0,Single Family,Detached House,3,3,1069.0,1.422308,North
2018-07-01,2018,Norwalk,200200.0,365000.0,?,Detached House,3,1,1032.0,1.422308,East
2018-07-01,2018,West Hartford,145250.0,212000.0,Single Family,Detached House,3,2,,1.422308,South
2018-07-01,2018,,405440.0,500000.0,Single Family,Detached House,3,1,,1.422308,South
2018-07-01,2018,,95450.0,90000.0,Single Family,Detached House,3,3,,1.422308,South
2018-07-05,2018,West Hartford,173460.0,150500.0,Single Family,Detached House,3,2,1063.0,1.422308,West
2018-07-05,2018,Waterbury,,50000.0,Single Family,Detached House,3,2,,1.422308,South
2018-07-05,2018,Waterbury,63970.0,20000.0,Single Family,Detached House,3,1,1071.0,1.422308,West
2018-07-06,2018,Waterbury,86390.0,125000.0,Three Family,Triplex,6,6,2019.0,1.422308,North
2018-07-06,2018,Waterbury,70050.0,80500.0,Four Family,Fourplex,8,6,2465.0,1.422308,East
2018-07-06,2018,Stamford,,1352500.0,Single Family,Detached House,3,1,1060.0,1.422308,South
2018-07-06,2018,Norwalk,467700.0,745000.0,Single Family,Detached House,3,3,926.0,1.422308,West
2018-07-07,2018,West Hartford,537600.0,910000.0,Single Family,Detached House,3,1,1008.0,1.422308,South
2018-07-07,2018,West Hartford,208950.0,285000.0,?,Detached House,3,1,1044.0,1.422308,West
2018-07-08,2018,Waterbury,95050.0,100000.0,Single Family,Detached House,3,3,,1.422308,South
2018-07-08,2018,,276990.0,477000.0,Single Family,Detached House,3,3,1055.0,1.422308,South
2018-07-08,2018,Stamford,166540.0,250000.0,Single Family,Detached House,3,1,941.0,1.422308,East
2018-07-08,2018,Stamford,465930.0,703000.0,Single Family,Detached House,3,2,1078.0,1.422308,West
2018-07-08,2018,Stamford,284880.0,475000.0,?,Detached House,3,1,1030.0,1.422308,West
2018-07-11,2018,Waterbury,,26550.0,Single Family,Detached House,3,2,970.0,1.422308,East
2018-07-11,2018,Stamford,476640.0,675000.0,Single Family,Detached House,3,3,1028.0,1.422308,West
2018-07-11,2018,Waterbury,,102500.0,Single Family,Detached House,3,1,954.0,1.422308,East
2018-07-11,2018,Waterbury,107500.0,175200.0,Single Family,Detached House,3,3,981.0,1.422308,East
2018-07-11,2018,,90550.0,104000.0,Single Family,Detached House,3,2,951.0,1.422308,South
2018-07-12,2018,West Hartford,278530.0,375000.0,Single Family,Detached House,3,1,994.0,1.422308,South
2018-07-13,2018,West Hartford,,499000.0,Single Family,Detached House,3,3,1062.0,1.422308,East
2018-07-13,2018,Stamford,,441000.0,?,Detached House,3,3,963.0,1.422308,North
2018-07-13,2018,West Hartford,,190000.0,Single Family,Detached House,3,3,1041.0,1.422308,East
2018-07-14,2018,West Hartford,172900.0,230000.0,Single Family,Detached House,3,1,1049.0,1.422308,North
2018-07-14,2018,Waterbury,114340.0,125000.0,Three Family,Triplex,6,6,2193.0,1.422308,East
2018-07-14,2018,West Hartford,121030.0,184900.0,Single Family,Detached House,3,2,,1.422308,North
2018-07-14,2018,,706090.0,900000.0,Single Family,Detached House,3,3,942.0,1.422308,East
2018-07-15,2018,Waterbury,62250.0,42387.0,Single Family,Detached House,3,1,1046.0,1.422308,South
2018-07-18,2018,West Hartford,154770.0,237500.0,Single Family,Detached House,3,1,951.0,1.422308,South
2018-07-18,2018,,260890.0,325000.0,Single Family,Detached House,3,1,982.0,1.422308,North
2018-07-18,2018,West Hartford,177380.0,302500.0,Single Family,Detached House,3,2,971.0,1.422308,South
2018-07-18,2018,Norwalk,506430.0,799000.0,?,Detached House,3,2,1005.0,1.422308,South
2018-07-21,2018,West Hartford,56700.0,104000.0,Single Family,Detached House,3,2,908.0,1.422308,North
2018-07-21,2018,,69120.0,55000.0,Single Family,Detached House,3,1,917.0,1.422308,East
2018-07-22,2018,Norwalk,203150.0,357000.0,Single Family,Detached House,3,2,999.0,1.422308,North
2018-07-22,2018,Waterbury,69540.0,47324.0,?,Detached House,3,3,1038.0,1.422308,West
2018-07-22,2018,Stamford,,420000.0,Single Family,Detached House,3,3,1041.0,1.422308,South
2018-07-25,2018,West Hartford,218190.0,345000.0,Single Family,Detached House,3,3,,1.422308,East
2018-07-25,2018,Stamford,389940.0,645000.0,Single Family,Detached House,3,3,1022.0,1.422308,South
2018-07-25,2018,Waterbury,81620.0,80000.0,Single Family,Detached House,3,3,919.0,1.422308,West
2018-07-25,2018,Stamford,206440.0,380000.0,Single Family,Detached House,3,1,948.0,1.422308,South
2018-07-25,2018,Waterbury,116430.0,169000.0,Single Family,Detached House,3,3,944.0,1.422308,South
2018-07-25,2018,Norwalk,225640.0,232875.0,?,Detached House,3,2,,1.422308,West
2018-07-26,2018,West Hartford,148050.0,238000.0,?,Detached House,3,2,979.0,1.422308,West
2018-07-26,2018,Waterbury,92380.0,90000.0,Single Family,Detached House,3,3,,1.422308,East
2018-07-26,2018,West Hartford,188020.0,330000.0,Single Family,Detached House,3,3,923.0,1.422308,West
2018-07-27,2018,Stamford,532770.0,700000.0,Single Family,Detached House,3,2,913.0,1.422308,South
2018-07-28,2018,West Hartford,127960.0,160500.0,Single Family,Detached House,3,2,920.0,1.422308,South
2018-07-29,2018,Waterbury,65860.0,56175.0,Two Family,Duplex,4,3,1344.0,1.422308,West
2018-07-29,2018,Norwalk,463060.0,645000.0,Single Family,Detached House,3,1,,1.422308,North
2018-07-29,2018,Waterbury,80400.0,106000.0,Single Family,Detached House,3,2,911.0,1.422308,North
2018-07-29,2018,Waterbury,,20000.0,?,Duplex,4,2,1498.0,1.422308,South
2018-08-01,2018,Stamford,269350.0,428500.0,Single Family,Detached House,3,1,1015.0,1.422308,East
2018-08-01,2018,West Hartford,165550.0,268000.0,Single Family,Detached House,3,1,1081.0,1.422308,North
2018-08-01,2018,Waterbury,99430.0,123000.0,?,Detached House,3,3,900.0,1.422308,North
2018-08-01,2018,Waterbury,154200.0,235000.0,Three Family,Triplex,6,4,1957.0,1.422308,West
2018-08-01,2018,,162820.0,242500.0,Single Family,Detached House,3,1,1028.0,1.422308,West
2018-08-02,2018,Waterbury,113340.0,165800.0,Single Family,Detached House,3,3,1090.0,1.422308,East
2018-08-02,2018,,60470.0,46450.0,Single Family,Detached House,3,1,931.0,1.422308,South
2018-08-03,2018,Stamford,302360.0,538350.0,Single Family,Detached House,3,3,916.0,1.422308,South
2018-08-03,2018,West Hartford,310030.0,500000.0,Single Family,Detached House,3,1,971.0,1.422308,South
2018-08-03,2018,,114990.0,130000.0,Single Family,Detached House,3,1,1009.0,1.422308,North
2018-08-03,2018,Stamford,363260.0,780000.0,Single Family,Detached House,3,1,1009.0,1.422308,East
2018-08-03,2018,West Hartford,236250.0,329000.0,Single Family,Detached House,3,3,920.0,1.422308,North
2018-08-03,2018,West Hartford,391160.0,625000.0,Single Family,Detached House,3,2,1055.0,1.422308,South
2018-08-04,2018,Stamford,614250.0,1065000.0,Single Family,Detached House,3,3,1096.0,1.422308,East
2018-08-04,2018,Norwalk,156840.0,255000.0,Two Family,Duplex,4,3,1239.0,1.422308,East
2018-08-04,2018,West Hartford,165130.0,244000.0,?,Detached House,3,3,1010.0,1.422308,North
2018-08-05,2018,Waterbury,25970.0,35000.0,Three Family,Triplex,6,6,1830.0,1.422308,South
2018-08-05,2018,Waterbury,92450.0,95000.0,Single Family,Detached House,3,3,921.0,1.422308,East
2018-08-05,2018,West Hartford,262500.0,532500.0,?,Detached House,3,3,1030.0,1.422308,West
2018-08-08,2018,Stamford,310610.0,456000.0,Single Family,Detached House,3,1,1092.0,1.422308,South
2018-08-09,2018,Stamford,1547280.0,2100000.0,Single Family,Detached House,3,3,1024.0,1.422308,East
2018-08-10,2018,Norwalk,350960.0,855000.0,Single Family,Detached House,3,3,904.0,1.422308,North
2018-08-10,2018,Waterbury,77160.0,91000.0,Single Family,Detached House,3,1,998.0,1.422308,East
2018-08-11,2018,Stamford,489030.0,612000.0,?,Detached House,3,1,996.0,1.422308,East
2018-08-15,2018,West Hartford,172900.0,287500.0,?,Detached House,3,3,1078.0,1.422308,West
2018-08-15,2018,Waterbury,100480.0,66150.0,Single Family,Detached House,3,2,904.0,1.422308,East
2018-08-15,2018,,376310.0,420000.0,Single Family,Detached House,3,1,915.0,1.422308,South
2018-08-15,2018,Waterbury,86760.0,65000.0,Single Family,Detached House,3,3,1070.0,1.422308,West
2018-08-15,2018,Norwalk,490170.0,580000.0,?,Detached House,3,1,1098.0,1.422308,West
2018-08-16,2018,Waterbury,94430.0,160000.0,Four Family,Fourplex,8,8,2472.0,1.422308,East
2018-08-16,2018,Waterbury,81030.0,93000.0,Single Family,Detached House,3,3,948.0,1.422308,West
2018-08-16,2018,Stamford,,720000.0,Single Family,Detached House,3,2,986.0,1.422308,West
2018-08-17,2018,Waterbury,74490.0,31500.0,Single Family,Detached House,3,2,1024.0,1.422308,South
2018-08-17,2018,Stamford,434620.0,665000.0,Single Family,Detached House,3,2,,1.422308,West
2018-08-17,2018,West Hartford,179480.0,290000.0,Single Family,Detached House,3,3,1017.0,1.422308,West
2018-08-17,2018,Waterbury,76270.0,112000.0,Single Family,Detached House,3,2,1053.0,1.422308,North
2018-08-18,2018,Waterbury,75760.0,55000.0,Single Family,Detached House,3,2,1096.0,1.422308,South
2018-08-18,2018,Stamford,635360.0,1375000.0,Single Family,Detached House,3,3,1015.0,1.422308,South
2018-08-18,2018,Norwalk,708250.0,1260000.0,Single Family,Detached House,3,1,1026.0,1.422308,North
2018-08-19,2018,Waterbury,143390.0,167500.0,?,Detached House,3,3,1048.0,1.422308,North
2018-08-22,2018,West Hartford,236040.0,385000.0,Single Family,Detached House,3,1,,1.422308,North
2018-08-22,2018,Stamford,137290.0,350000.0,?,Detached House,3,3,1030.0,1.422308,North
2018-08-22,2018,West Hartford,213430.0,317000.0,Single Family,Detached House,3,3,921.0,1.422308,East
2018-08-22,2018,,397390.0,499900.0,Single Family,Detached House,3,2,976.0,1.422308,East
2018-08-22,2018,West Hartford,,299900.0,Two Family,Duplex,4,2,1301.0,1.422308,West
2018-08-23,2018,West Hartford,159740.0,282000.0,Single Family,Detached House,3,3,973.0,1.422308,North
2018-08-23,2018,Waterbury,70570.0,85000.0,Single Family,Detached House,3,3,951.0,1.422308,East
2018-08-23,2018,Stamford,,505000.0,Single Family,Detached House,3,3,914.0,1.422308,South
2018-08-23,2018,Waterbury,98950.0,160000.0,?,Detached House,3,3,937.0,1.422308,South
2018-08-23,2018,West Hartford,168490.0,275000.0,?,Detached House,3,1,905.0,1.422308,East
2018-08-23,2018,West Hartford,196280.0,280000.0,?,Detached House,3,1,1062.0,1.422308,North
2018-08-23,2018,West Hartford,222880.0,315000.0,Single Family,Detached House,3,3,1046.0,1.422308,West
2018-08-24,2018,West Hartford,,290000.0,Single Family,Detached House,3,2,995.0,1.422308,East
2018-08-24,2018,Stamford,242040.0,455000.0,Single Family,Detached House,3,1,1008.0,1.422308,East
2018-08-25,2018,Waterbury,64140.0,50500.0,Single Family,Detached House,3,1,1096.0,1.422308,North
2018-08-26,2018,Waterbury,62720.0,45000.0,Three Family,Triplex,6,5,2027.0,1.422308,East
2018-08-29,2018,West Hartford,224420.0,335000.0,Single Family,Detached House,3,1,1036.0,1.422308,East
2018-08-29,2018,Stamford,405110.0,749000.0,?,Detached House,3,1,972.0,1.422308,North
2018-08-29,2018,West Hartford,140210.0,160000.0,?,Detached House,3,2,953.0,1.422308,South
2018-08-30,2018,Stamford,232750.0,380000.0,Single Family,Detached House,3,1,1067.0,1.422308,East
2018-08-30,2018,West Hartford,146230.0,232500.0,Single Family,Detached House,3,1,,1.422308,North
2018-08-30,2018,Stamford,370810.0,435000.0,Single Family,Detached House,3,3,997.0,1.422308,South
2018-08-30,2018,Stamford,,721000.0,Single Family,Detached House,3,3,1088.0,1.422308,South
2018-08-31,2018,Waterbury,71400.0,81600.0,Single Family,Detached House,3,3,923.0,1.422308,West
2018-08-31,2018,Waterbury,76030.0,120000.0,Single Family,Detached House,3,3,1060.0,1.422308,East
2018-08-31,2018,Waterbury,,121000.0,Single Family,Detached House,3,3,997.0,1.422308,West
2018-08-31,2018,Stamford,286810.0,320000.0,Single Family,Detached House,3,2,994.0,1.422308,West
2018-09-01,2018,Waterbury,110510.0,50350.0,Single Family,Detached House,3,3,938.0,1.422308,South
2018-09-02,2018,West Hartford,502250.0,686000.0,Single Family,Detached House,3,1,954.0,1.422308,South
2018-09-02,2018,Stamford,226450.0,480000.0,Two Family,Duplex,4,2,1234.0,1.422308,South
2018-09-06,2018,Stamford,191860.0,316000.0,Single Family,Detached House,3,3,1077.0,1.422308,North
2018-09-06,2018,Stamford,259640.0,430000.0,?,Detached House,3,1,1008.0,1.422308,West
2018-09-08,2018,Waterbury,,54000.0,Single Family,Detached House,3,1,,1.422308,North
2018-09-09,2018,Waterbury,59800.0,132500.0,Single Family,Detached House,3,2,,1.422308,South
2018-09-09,2018,Stamford,270050.0,452000.0,Single Family,Detached House,3,3,967.0,1.422308,East
2018-09-12,2018,West Hartford,202230.0,445000.0,Single Family,Detached House,3,2,921.0,1.422308,South
2018-09-12,2018,West Hartford,115920.0,128500.0,Single Family,Detached House,3,3,,1.422308,North
2018-09-12,2018,Waterbury,75090.0,62500.0,Three Family,Triplex,6,5,1990.0,1.422308,North
2018-09-16,2018,Waterbury,,125000.0,Single Family,Detached House,3,1,919.0,1.422308,East
2018-09-19,2018,,95610.0,134900.0,Single Family,Detached House,3,2,1033.0,1.422308,South
2018-09-19,2018,Stamford,384820.0,555000.0,Single Family,Detached House,3,3,949.0,1.422308,South
2018-09-19,2018,Stamford,844470.0,1260000.0,Single Family,Detached House,3,3,,1.422308,South
2018-09-19,2018,,,372000.0,Single Family,Detached House,3,1,969.0,1.422308,East
2018-09-20,2018,West Hartford,,207000.0,Single Family,Detached House,3,3,951.0,1.422308,South
2018-09-21,2018,Waterbury,37670.0,30000.0,Single Family,Detached House,3,2,1064.0,1.422308,West
2018-09-23,2018,Waterbury,95520.0,236000.0,Two Family,Duplex,4,4,1215.0,1.422308,West
2018-09-26,2018,Waterbury,66560.0,93000.0,Single Family,Detached House,3,1,980.0,1.422308,North
2018-09-26,2018,Waterbury,105840.0,120000.0,Single Family,Detached House,3,1,1032.0,1.422308,South
2018-09-26,2018,West Hartford,,105000.0,Single Family,Detached House,3,3,914.0,1.422308,East
2018-09-26,2018,West Hartford,244860.0,325000.0,?,Detached House,3,2,953.0,1.422308,West
2018-09-26,2018,West Hartford,522130.0,825000.0,?,Detached House,3,2,1047.0,1.422308,North
2018-09-26,2018,Stamford,272530.0,470000.0,Single Family,Detached House,3,3,949.0,1.422308,North
2018-09-27,2018,,107040.0,21000.0,Three Family,Triplex,6,5,1839.0,1.422308,West
2018-09-28,2018,Waterbury,72410.0,90000.0,Single Family,Detached House,3,2,,1.422308,East
2018-09-28,2018,Waterbury,53800.0,46000.0,Single Family,Detached House,3,1,908.0,1.422308,North
2018-09-29,2018,Waterbury,103160.0,169000.0,Single Family,Detached House,3,1,1049.0,1.422308,South
2018-09-30,2018,West Hartford,144830.0,189900.0,Single Family,Detached House,3,1,960.0,1.422308,East
2018-09-30,2018,Stamford,313020.0,595000.0,Single Family,Detached House,3,1,1097.0,1.422308,West
